time,mean,std,n_curves
0.5,-1.45520083109538,0.0629476171016539,3
1.0,-1.4549144109090166,0.06266219498681275,3
1.5,-1.4545761744181334,0.062340873638316634,3
2.0,-1.4542894363403331,0.062024867652713436,3
2.5,-1.4539508819580067,0.061703660352117495,3
3.0,-1.4536123275756865,0.06138249343993561,3
3.5,-1.45327377319336,0.06106079162233849,3
4.0,-1.4529091517130566,0.060745306934974166,3
4.5,-1.4524663289388033,0.06036923339463187,3
5.0,-1.4522317250569665,0.06007223301296117,3
5.5,-1.4518934885660835,0.05975111138226783,3
6.0,-1.4515549341837566,0.05939961273890306,3
6.5,-1.45121637980143,0.05907858465815246,3
7.0,-1.4508517583211267,0.05884015106248488,3
7.5,-1.4505132039388,0.05856624787129251,3
8.0,-1.4502267837524403,0.058250775372093666,3
8.5,-1.44991397857666,0.05794033277811385,3
9.0,-1.4496278762817367,0.057624789171620214,3
9.5,-1.44934113820394,0.05730880691411769,3
10.0,-1.44905503590902,0.056976435408262346,3
10.5,-1.4487686157226534,0.05664485440342134,3
11.0,-1.4484561284383168,0.05636559246211108,3
11.5,-1.4481433232625334,0.056039149844163895,3
12.0,-1.4477790196736668,0.055754740050038706,3
12.5,-1.4475186665852835,0.05546544400224296,3
13.0,-1.4472058614095034,0.05521727219426712,3
13.5,-1.4468933741251602,0.05496981873876423,3
14.0,-1.4465808868408232,0.05469092128108199,3
14.5,-1.4462426503499366,0.0544475229905809,3
15.0,-1.4459301630655934,0.05416869707790269,3
15.5,-1.4456173578898133,0.05392124292798801,3
16.0,-1.4452788035074864,0.05367910825068891,3
16.5,-1.4449402491251633,0.05343705386513276,3
17.0,-1.4445756276448567,0.053199041157734474,3
17.5,-1.4442370732625334,0.05295709551354613,3
18.0,-1.4438988367716465,0.052714785426391665,3
18.5,-1.4435860315958668,0.05251360945893913,3
19.0,-1.4432477951049834,0.05227183985076486,3
19.5,-1.4429089228312133,0.05199723159782521,3
20.0,-1.4425964355468732,0.05179666068508056,3
20.5,-1.44225819905599,0.051555038088952974,3
21.0,-1.4418675104777001,0.05132102022038201,3
21.5,-1.4415550231933565,0.051087961521331285,3
22.0,-1.4412422180175766,0.05084173518773003,3
22.5,-1.4409300486246768,0.05059621112107614,3
23.0,-1.44059149424235,0.050354976376743486,3
23.5,-1.4403568903605166,0.050154262723557726,3
24.0,-1.4400704701741567,0.04995020497048946,3
24.5,-1.4398097991943366,0.04970876853365572,3
25.0,-1.4395494461059568,0.04946792921552057,3
25.5,-1.43934122721354,0.04923034919067489,3
26.0,-1.4391330083211233,0.04899332600786884,3
26.5,-1.4388723373413066,0.04871869209904911,3
27.0,-1.438534100850423,0.04848866451388181,3
27.5,-1.4382737477620466,0.04825863110928606,3
28.0,-1.4380394617716465,0.048014047050761184,3
28.5,-1.4378309249877965,0.0478100244763088,3
29.0,-1.4375966389973966,0.047654624651155233,3
29.5,-1.4373620351155598,0.04745433459001641,3
30.0,-1.4371019999186168,0.04722455021804023,3
30.5,-1.43686739603678,0.0471022009465966,3
31.0,-1.4366070429484068,0.04690601966151621,3
31.5,-1.4363724390665702,0.0466386360437045,3
32.0,-1.4361645380655934,0.04636814443292477,3
32.5,-1.4359560012817365,0.046097243591650634,3
33.0,-1.4356956481933567,0.04582310788735646,3
33.5,-1.4354610443115234,0.045667249156988714,3
34.0,-1.4352006912231434,0.045471042434400685,3
34.5,-1.4349403381347632,0.04535222332717644,3
35.0,-1.43467966715495,0.04515552113224591,3
35.5,-1.4344453811645501,0.045000156905285645,3
36.0,-1.4341847101847334,0.04488138530339473,3
36.5,-1.4339249928792333,0.04476261733561098,3
37.0,-1.43363825480143,0.04456966473232167,3
37.5,-1.4333779017130535,0.04445138743752306,3
38.0,-1.4330911636352532,0.04429178178479094,3
38.5,-1.4328308105468768,0.04409503774855214,3
39.0,-1.4325443903605166,0.04393595817314713,3
39.5,-1.432257652282713,0.043776404360703014,3
40.0,-1.4320236841837601,0.0436205607087688,3
40.5,-1.43176333109538,0.04342382600075303,3
41.0,-1.4315029780069999,0.04326118803050734,3
41.5,-1.43124230702718,0.04306451128125582,3
42.0,-1.4310601552327469,0.04286833276034406,3
42.5,-1.43082555135091,0.04274609155874295,3
43.0,-1.4305655161539734,0.042549881065135645,3
43.5,-1.4303309122721333,0.04239394918030312,3
44.0,-1.43014844258626,0.0421972838114531,3
44.5,-1.4299402236938465,0.04200463173186254,3
45.0,-1.4297059377034536,0.04184866894838475,3
45.5,-1.4294716517130535,0.0416932500314616,3
46.0,-1.4293152491251633,0.0415373377550985,3
46.5,-1.4291588465372733,0.04145938300198666,3
47.0,-1.4289763768513966,0.04138504608281793,3
47.5,-1.4288206100463834,0.04135109734872045,3
48.0,-1.4287166595458967,0.04123283462574189,3
48.5,-1.4286905924479167,0.0413144945482833,3
49.0,-1.4286645253499366,0.041318265319673794,3
49.5,-1.4286123911539699,0.041281208746107016,3
50.0,-1.4285081227620433,0.0412071440341382,3
50.5,-1.4283777872721366,0.041092228734841425,3
51.0,-1.42827351888021,0.040973412872528196,3
51.5,-1.42814350128174,0.04085901276304094,3
52.0,-1.4280656178792333,0.040703160315960676,3
52.5,-1.4278831481933567,0.04055135310220829,3
53.0,-1.42777887980143,0.04038760740397866,3
53.5,-1.4276227951049834,0.040265391385137725,3
54.0,-1.427544593811037,0.04014275825152417,3
54.5,-1.42744032541911,0.0400239731433533,3
55.0,-1.42733637491862,0.0399056902250746,3
55.5,-1.4272581736246732,0.039749837926233274,3
56.0,-1.4271017710367833,0.03959398996720397,3
56.5,-1.42704931894938,0.03932364104002276,3
57.0,-1.4269975026448565,0.03905339260975127,3
57.5,-1.42691930135091,0.03881967602411443,3
58.0,-1.4268153508504235,0.03866779898098636,3
58.5,-1.4267114003499366,0.038438677111284424,3
59.0,-1.4266071319580098,0.0382870394943996,3
59.5,-1.4264246622721366,0.038226222524702515,3
60.0,-1.4263464609781902,0.03810295894565676,3
60.5,-1.42621644337972,0.03798830423825656,3
61.0,-1.42606035868327,0.03791096729218385,3
61.5,-1.42590395609538,0.037833130741287815,3
62.0,-1.4257736206054668,0.037718572223249626,3
62.5,-1.4256172180175766,0.037640743994117654,3
63.0,-1.4254611333211267,0.03756341880602391,3
63.5,-1.4253047307332334,0.03748559373222611,3
64.0,-1.4251747131347667,0.03744885045227191,3
64.5,-1.4249922434488933,0.037329894080647505,3
65.0,-1.424862225850423,0.03729371744378061,3
65.5,-1.42467975616455,0.03717475650234887,3
66.0,-1.424523353576663,0.037096939306564165,3
66.5,-1.4243930180867534,0.0369824674731197,3
67.0,-1.4242115020751933,0.03694130978161242,3
67.5,-1.4240811665852864,0.036826852370534596,3
68.0,-1.4239247639973966,0.036749047326537734,3
68.5,-1.4237422943115234,0.03663007048765195,3
69.0,-1.4235862096150733,0.036552766949017115,3
69.5,-1.42342980702718,0.03642929068509079,3
70.0,-1.42327340443929,0.036351474846985185,3
70.5,-1.42311731974284,0.03627360589445499,3
71.0,-1.4229612350463867,0.03616421094608543,3
71.5,-1.4228048324584968,0.03608641559649796,3
72.0,-1.4226484298706066,0.03605448801723615,3
72.5,-1.4225441614786798,0.036059204224484415,3
73.0,-1.42241414388021,0.036068745124159134,3
73.5,-1.4223098754882801,0.036073628305392784,3
74.0,-1.4221798578898133,0.03608311891633511,3
74.5,-1.42202377319336,0.03600590872199895,3
75.0,-1.4218673706054699,0.035928196132828626,3
75.5,-1.4217112859090166,0.03577271555512075,3
76.0,-1.4215027491251633,0.035658705436523594,3
76.5,-1.42134666442871,0.035535036456538,3
77.0,-1.4211641947428368,0.03541594821072101,3
77.5,-1.4210077921549467,0.03529187142883741,3
78.0,-1.420825640360513,0.03521965155072683,3
78.5,-1.4206953048706066,0.0351369249580066,3
79.0,-1.4203567504882801,0.03509551303415339,3
79.5,-1.4203828175862634,0.0350278471124878,3
80.0,-1.42022673288981,0.03498192613327178,3
80.5,-1.4202006657918267,0.034986961359016876,3
81.0,-1.42007064819336,0.035027909151245346,3
81.5,-1.4199924468994134,0.03502790915124469,3
82.0,-1.4198621114095067,0.03499161158666461,3
82.5,-1.4197320938110334,0.03495527176874798,3
83.0,-1.4196278254191101,0.03491385365735968,3
83.5,-1.4194714228312169,0.034836160450016536,3
84.0,-1.41934140523275,0.03480040210451155,3
84.5,-1.4191850026448567,0.034722718155064246,3
85.0,-1.41908073425293,0.03468128609876871,3
85.5,-1.41892433166504,0.03460359983054458,3
86.0,-1.41879399617513,0.03452075436283849,3
86.5,-1.4186385472615566,0.03444306112000088,3
87.0,-1.41853427886963,0.03435517612256559,3
87.5,-1.4184818267822266,0.03430395270717904,3
88.0,-1.41840394337972,0.03422615415446596,3
88.5,-1.41827392578125,0.03414403092502265,3
89.0,-1.4181696573893199,0.03410273192782303,3
89.5,-1.4180132548014335,0.03402498173876282,3
90.0,-1.4178829193115234,0.033910800142174985,3
90.5,-1.4177265167236335,0.0338646470158494,3
91.0,-1.4176225662231465,0.033746112319333624,3
91.5,-1.4174661636352532,0.03362232253002278,3
92.0,-1.4173618952433265,0.033581079267697544,3
92.5,-1.41715367635091,0.03346672474678649,3
93.0,-1.4171018600463867,0.03338473387644764,3
93.5,-1.4169715245564767,0.03330228036938866,3
94.0,-1.4168672561645501,0.033215300645701266,3
94.5,-1.4167369206746399,0.03310087840395953,3
95.0,-1.41658115386963,0.03297740932608253,3
95.5,-1.41645081837972,0.03289511149412891,3
96.0,-1.4163465499877932,0.03277615565876734,3
96.5,-1.4162422815958668,0.032689551739320616,3
97.0,-1.41616439819336,0.03256684487021105,3
97.5,-1.4160861968994167,0.03252160167582658,3
98.0,-1.4160079956054668,0.03252160167582658,3
98.5,-1.4160861968994134,0.03263225072191554,3
99.0,-1.4161122639973966,0.03255033120143817,3
99.5,-1.4160601298014333,0.03250155674472593,3
100.0,-1.4159558614095034,0.03241604096074318,3
100.5,-1.41585159301758,0.032297275312895314,3
101.0,-1.4157737096150733,0.03217534164476419,3
101.5,-1.4157997767130535,0.03190437865691873,3
102.0,-1.4157994588216134,0.03163772897989674,3
102.5,-1.4157733917236335,0.03144101602064804,3
103.0,-1.4156955083211267,0.03120775882352413,3
103.5,-1.4155912399291999,0.031088961564085273,3
104.0,-1.4154609044392934,0.030929307430970953,3
104.5,-1.4152526855468732,0.03081482713638086,3
105.0,-1.4151487350463867,0.03069598803578764,3
105.5,-1.4150702158610031,0.030606936348253597,3
106.0,-1.4149659474690768,0.030555659053749788,3
106.5,-1.4148619969685867,0.03042765162632026,3
107.0,-1.41478411356608,0.030383491171477272,3
107.5,-1.4147059122721366,0.030339925591373447,3
108.0,-1.4145234425862665,0.030256040041942676,3
108.5,-1.4144191741943366,0.030172394201990166,3
109.0,-1.4142630894978865,0.03005175988385762,3
109.5,-1.41410700480143,0.029930724587215508,3
110.0,-1.4139766693115234,0.029807421026866537,3
110.5,-1.4138727188110367,0.02968958340639178,3
111.0,-1.413742383321127,0.02960915170521806,3
111.5,-1.4135599136352566,0.02949085530795079,3
112.0,-1.4134295781453432,0.029410503928119894,3
112.5,-1.4133256276448567,0.029292730016054966,3
113.0,-1.4131692250569632,0.02917234698867154,3
113.5,-1.4130392074584968,0.02909170126340622,3
114.0,-1.4129088719685867,0.02901157854136984,3
114.5,-1.4127788543701199,0.028932003768474986,3
115.0,-1.4127006530761734,0.028853872015373004,3
115.5,-1.41254456837972,0.028902190000698207,3
116.0,-1.4125445683797164,0.02889584802678055,3
116.5,-1.41241423288981,0.02885780051097861,3
117.0,-1.4123099644978867,0.028824083515339858,3
117.5,-1.41223176320394,0.028781767067121277,3
118.0,-1.4121535619099934,0.028703652476575178,3
118.5,-1.4121017456054699,0.02858804845876917,3
119.0,-1.4120496114095034,0.028471982961554853,3
119.5,-1.4119192759195933,0.028355945612445987,3
120.0,-1.4118410746256498,0.028235464497300324,3
120.5,-1.4117892583211267,0.028119366614076068,3
121.0,-1.41171137491862,0.028119856347516365,3
121.5,-1.4116331736246732,0.028041748953269104,3
122.0,-1.4116071065266933,0.02804400017596684,3
122.5,-1.4115549723307301,0.028084201874873215,3
123.0,-1.4115810394287098,0.02816002214213498,3
123.5,-1.4115549723307268,0.02807756623813043,3
124.0,-1.4115028381347632,0.027997377297608993,3
124.5,-1.4114507039388033,0.027995377179076405,3
125.0,-1.41139856974284,0.027957305947300035,3
125.5,-1.4113464355468768,0.02787720981892737,3
126.0,-1.4112421671549467,0.027837185174866406,3
126.5,-1.4111642837524399,0.027759541517696718,3
127.0,-1.4110600153605135,0.02764139617181155,3
127.5,-1.4109557469685867,0.02748149903365281,3
128.0,-1.4107993443806965,0.027361745235645434,3
128.5,-1.4106171925862634,0.027166042741310046,3
129.0,-1.4104607899983732,0.026968314548793736,3
129.5,-1.41027863820394,0.026772655968809563,3
130.0,-1.4101225535074866,0.026575086419038687,3
130.5,-1.4099661509195967,0.02637767831974384,3
131.0,-1.4097579320271798,0.026179773023879208,3
131.5,-1.40960152943929,0.025982769964642112,3
132.0,-1.40944544474284,0.025786403991453245,3
132.5,-1.40931510925293,0.025588997947935396,3
133.0,-1.40915870666504,0.02547078033001327,3
133.5,-1.4089765548706066,0.025275500499446615,3
134.0,-1.4088462193807,0.025118622074824702,3
134.5,-1.40868981679281,0.02496222716079631,3
135.0,-1.40858586629232,0.024883772029272166,3
135.5,-1.40848159790039,0.024766338713883992,3
136.0,-1.4083518981933567,0.024687454329813945,3
136.5,-1.4081172943115234,0.024571737564600463,3
137.0,-1.4081176122029635,0.024453329871732016,3
137.5,-1.4079872767130535,0.02437500366804518,3
138.0,-1.4078830083211267,0.02425767041642258,3
138.5,-1.4077787399291999,0.024179553462571075,3
139.0,-1.4077008565266933,0.024062633515979835,3
139.5,-1.4075705210367833,0.02398447419967551,3
140.0,-1.4074923197428368,0.023906273043051342,3
140.5,-1.40738805135091,0.023789024604846,3
141.0,-1.4072837829589833,0.02374999895565952,3
141.5,-1.4071798324584968,0.02363327015902379,3
142.0,-1.4071019490559902,0.0235550723832613,3
142.5,-1.4070237477620433,0.02347687199015786,3
143.0,-1.4069194793701165,0.023437891385044107,3
143.5,-1.4068673451741533,0.02332047122207572,3
144.0,-1.4067630767822266,0.02324209543505757,3
144.5,-1.4067109425862665,0.02320294004541549,3
145.0,-1.4065809249877936,0.023164283041821436,3
145.5,-1.40652879079183,0.023125171663018668,3
146.0,-1.4064505894978836,0.02308617116000408,3
146.5,-1.40639877319336,0.023047146187702715,3
147.0,-1.4063466389973966,0.02300814524262207,3
147.5,-1.4062945048014335,0.02304736676806161,3
148.0,-1.40626843770345,0.023008145242617198,3
148.5,-1.4062423706054699,0.022968945492359897,3
149.0,-1.40621630350749,0.022969166823710332,3
149.5,-1.4060859680175766,0.0230097377945949,3
150.0,-1.4061641693115234,0.023008410495530235,3
150.5,-1.40613810221354,0.0230869626050266,3
151.0,-1.4061902364095067,0.023165600336873676,3
151.5,-1.4062423706054699,0.023284371657708903,3
152.0,-1.4062941869099967,0.023362823155915778,3
152.5,-1.40626811981201,0.023441837757349294,3
153.0,-1.4062681198120135,0.023482329432072846,3
153.5,-1.4062681198120135,0.023482329432072846,3
154.0,-1.4062681198120133,0.02360118845601251,3
154.5,-1.4063202540079767,0.02368052678181161,3
155.0,-1.40637238820394,0.02375994336353314,3
155.5,-1.40637238820394,0.023801050097294895,3
156.0,-1.4063723882039367,0.02392049851559051,3
156.5,-1.4063720703125,0.023961481233121255,3
157.0,-1.40639845530192,0.02404308109778303,3
157.5,-1.4063723882039365,0.024123075585114305,3
158.0,-1.4062941869099899,0.02417152464368818,3
158.5,-1.4063202540079736,0.024211721612327344,3
159.0,-1.4062423706054699,0.024253867582979493,3
159.5,-1.4062423706054699,0.024253867582979493,3
160.0,-1.4061902364095065,0.02421605407091032,3
160.5,-1.4061638514200832,0.02418394785691289,3
161.0,-1.4061377843221,0.02418668457849757,3
161.5,-1.4060599009195967,0.024151892089176636,3
162.0,-1.4060077667236335,0.024157876722227238,3
162.5,-1.4060077667236335,0.024157876722227238,3
163.0,-1.4059295654296833,0.024123583668115248,3
163.5,-1.4059295654296833,0.024123583668115248,3
164.0,-1.4059034983317034,0.02412683315308588,3
164.5,-1.4058252970377565,0.024137085714295462,3
165.0,-1.4058252970377565,0.024137085714295462,3
165.5,-1.4057731628417933,0.02414434048472,3
166.0,-1.4057213465372733,0.024140217975730155,3
166.5,-1.40566953023275,0.02414759538724299,3
167.0,-1.4056434631347667,0.024151431962967918,3
167.5,-1.4056434631347667,0.024151431962967918,3
168.0,-1.4055913289388033,0.024114428942721807,3
168.5,-1.4055655797322568,0.02410724150525561,3
169.0,-1.4055395126342767,0.024066404690592545,3
169.5,-1.4054873784383133,0.02402931263528685,3
170.0,-1.4054613113403331,0.023988470624560186,3
170.5,-1.4054091771443702,0.023984777445140798,3
171.0,-1.4053831100463903,0.02394398717248946,3
171.5,-1.4053049087524399,0.02394398717248946,3
172.0,-1.40525277455648,0.023906833084955878,3
172.5,-1.4051745732625334,0.023951385541153735,3
173.0,-1.4052006403605135,0.02393692716156859,3
173.5,-1.405200640360513,0.0239269722172116,3
174.0,-1.4051742553710966,0.023877337702134245,3
174.5,-1.4050963719685867,0.023869512337925638,3
175.0,-1.4050963719685867,0.02386195940120545,3
175.5,-1.4050181706746434,0.023819418939994452,3
176.0,-1.4049663543701165,0.023852617715947367,3
176.5,-1.4049402872721333,0.023848689289501866,3
177.0,-1.4048620859781902,0.02384868928950674,3
177.5,-1.4047838846842433,0.023885038228035393,3
178.0,-1.404731750488283,0.02388333281813126,3
178.5,-1.40467961629232,0.02395986634340253,3
179.0,-1.40467961629232,0.02395986634340253,3
179.5,-1.4046274820963565,0.024036495412853624,3
180.0,-1.40457534790039,0.024035055189530585,3
180.5,-1.4045232137044232,0.024074845491588014,3
181.0,-1.40444533030192,0.024111399363712455,3
181.5,-1.40441926320394,0.02411275100320815,3
182.0,-1.40439319610596,0.024151147775174263,3
182.5,-1.4043931961059568,0.024192346600312102,3
183.0,-1.4043671290079767,0.024193862230307103,3
183.5,-1.4043413798014335,0.02419544199964655,3
184.0,-1.4042892456054668,0.02423534645195724,3
184.5,-1.4042371114095034,0.024238874791473165,3
185.0,-1.4042371114095034,0.024238874791473165,3
185.5,-1.40413284301758,0.02420469752222095,3
186.0,-1.40413284301758,0.02420469752222095,3
186.5,-1.40405464172363,0.02420469752222095,3
187.0,-1.4040025075276665,0.024208988171891314,3
187.5,-1.40389855702718,0.024211749823043194,3
188.0,-1.4038206736246732,0.0242543288782453,3
188.5,-1.4037946065266897,0.024256805548199967,3
189.0,-1.4036903381347665,0.024259365994062348,3
189.5,-1.4036382039388,0.024299711266429054,3
190.0,-1.4035339355468732,0.024302393011895518,3
190.5,-1.4034296671549467,0.024305158331915978,3
191.0,-1.40329933166504,0.024267549717583877,3
191.5,-1.4031953811645501,0.024270409181240824,3
192.0,-1.4030914306640632,0.02427292971721246,3
192.5,-1.4030132293701165,0.024272929717207674,3
193.0,-1.4029089609781902,0.02427599178195195,3
193.5,-1.4028307596842466,0.02427599178194678,3
194.0,-1.4027268091837566,0.024235934264853525,3
194.5,-1.4025964736938465,0.024276486418161346,3
195.0,-1.4024922053019233,0.024235934264848453,3
195.5,-1.4024140040079767,0.024235934264853633,3
196.0,-1.4023097356160468,0.024195398395780568,3
196.5,-1.4022318522135435,0.02419536144520644,3
197.0,-1.4021275838216134,0.024154842394973283,3
197.5,-1.4020493825276699,0.024154842394968106,3
198.0,-1.40194543202718,0.024113882001014598,3
